CustomerKey;GeographyKey;Name;Age;MaritalStatus;Gender;YearlyIncome;TotalChildren;ChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;DateFirstPurchase;CommuteDistance
25073;539;Shelby Stewart;55;Married;Female;60000,00;4;2;Bachelors;Skilled Manual;1;2;2023-12-23;2-5 Miles
25074;543;Samantha Jackson;55;Married;Female;70000,00;4;2;Bachelors;Professional;1;2;2023-05-23;2-5 Miles
25075;358;Samantha Thompson;56;Married;Female;70000,00;4;2;Bachelors;Professional;1;2;2023-05-03;2-5 Miles
25076;336;Nicole Jenkins;50;Married;Female;60000,00;3;2;Graduate Degree;Professional;0;0;2023-12-19;0-1 Miles
25077;642;Wyatt Clark;44;Married;Male;60000,00;3;2;Graduate Degree;Professional;0;0;2023-12-14;0-1 Miles
25078;338;James Jenkins;40;Married;Male;40000,00;3;2;High School;Skilled Manual;1;2;2023-12-03;2-5 Miles
25079;632;Riley Perry;57;Single;Female;70000,00;1;0;Bachelors;Professional;1;1;2023-05-29;2-5 Miles
25080;302;Marissa Long;51;Single;Female;70000,00;1;0;Bachelors;Professional;1;1;2023-05-09;2-5 Miles
25081;322;Melanie Morris;57;Single;Female;30000,00;0;0;Bachelors;Professional;0;2;2023-08-20;0-1 Miles
25082;299;William Martinez;58;Married;Male;40000,00;4;3;High School;Skilled Manual;1;2;2023-10-11;0-1 Miles
25083;299;Omar Gao;58;Married;Male;40000,00;4;3;High School;Skilled Manual;1;3;2023-11-08;10+ Miles
25084;553;Dalton James;57;Married;Male;60000,00;1;0;Partial College;Skilled Manual;0;1;2023-12-12;0-1 Miles
25085;331;Lucas Rogers;57;Married;Male;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-01-20;2-5 Miles
25086;299;Jasmine Cox;57;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2022-12-30;2-5 Miles
25087;612;Wyatt Young;58;Married;Male;60000,00;1;0;Partial College;Skilled Manual;0;1;2023-01-22;0-1 Miles
25088;337;Victoria Reed;52;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-01-13;2-5 Miles
25089;612;Christy Xie;58;Single;Female;40000,00;0;0;Bachelors;Professional;0;1;2023-09-21;2-5 Miles
25090;49;Ivan Sara;59;Married;Male;40000,00;0;0;Bachelors;Professional;0;1;2023-12-10;0-1 Miles
25091;311;Jessie Zeng;53;Single;Male;40000,00;0;0;Bachelors;Professional;0;1;2023-04-07;0-1 Miles
25092;337;Emily Jackson;53;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-01-07;2-5 Miles
25093;55;Madison Griffin;52;Single;Female;50000,00;0;0;Partial College;Skilled Manual;0;1;2022-01-14;0-1 Miles
25094;68;Charles Thomas;52;Single;Male;50000,00;0;0;Partial College;Skilled Manual;0;1;2022-01-12;0-1 Miles
25095;69;Adam Jai;46;Single;Male;50000,00;0;0;Partial College;Skilled Manual;0;1;2022-02-01;0-1 Miles
25096;609;Victoria Bennett;46;Single;Female;50000,00;0;0;Partial College;Skilled Manual;0;1;2023-02-12;2-5 Miles
25097;545;Fernando Gonzales;59;Married;Male;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-02-13;2-5 Miles
25098;539;Logan Long;58;Married;Male;60000,00;1;0;Partial College;Skilled Manual;0;1;2023-02-22;0-1 Miles
25099;368;Melanie Hayes;53;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-02-23;0-1 Miles
25100;49;Kristen Huang;60;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2022-02-03;2-5 Miles
25101;57;Wyatt Baker;43;Married;Male;60000,00;5;4;Bachelors;Professional;1;1;2024-01-02;2-5 Miles
25102;299;Stephanie Kelly;59;Married;Female;60000,00;4;3;Bachelors;Professional;1;0;2023-02-19;2-5 Miles
25103;311;Shelby Brooks;60;Married;Female;60000,00;4;3;Bachelors;Professional;1;0;2023-08-04;0-1 Miles
25104;71;Natalie Parker;59;Single;Female;70000,00;2;0;Graduate Degree;Professional;0;1;2022-02-28;0-1 Miles
25105;311;Warren Nara;59;Single;Male;80000,00;4;0;Graduate Degree;Professional;1;0;2023-05-04;0-1 Miles
25106;22;Micah Gao;38;Married;Male;90000,00;1;0;Graduate Degree;Management;1;0;2022-09-16;0-1 Miles
25107;36;Mason Ramirez;44;Single;Male;90000,00;2;0;Bachelors;Professional;0;0;2022-09-01;0-1 Miles
25108;19;Gary Gill;50;Married;Male;60000,00;2;2;Bachelors;Professional;0;1;2022-09-29;0-1 Miles
25109;26;Devin Rivera;49;Married;Male;80000,00;4;4;Graduate Degree;Management;0;1;2023-05-27;0-1 Miles
25110;21;Tabitha Suarez;49;Married;Female;80000,00;4;4;Graduate Degree;Management;0;1;2023-07-26;0-1 Miles
25111;30;Drew Chander;48;Married;Male;90000,00;2;0;Bachelors;Professional;1;0;2022-10-09;2-5 Miles
25112;4;Suzanne Zhu;50;Married;Female;60000,00;2;2;Bachelors;Professional;0;1;2022-10-04;0-1 Miles
25113;12;Randy Gao;51;Married;Male;60000,00;2;2;Bachelors;Professional;1;1;2022-10-19;2-5 Miles
25114;13;Donald Sara;50;Single;Male;60000,00;2;2;Bachelors;Professional;0;1;2022-10-04;0-1 Miles
25115;19;Raymond Rana;50;Married;Male;70000,00;5;5;Bachelors;Professional;1;3;2022-10-06;10+ Miles
25116;8;Phillip Sara;45;Married;Male;70000,00;5;5;Bachelors;Professional;1;3;2023-05-30;10+ Miles
25117;7;Mindy Shan;51;Married;Female;70000,00;5;5;Bachelors;Professional;0;3;2023-12-30;10+ Miles
25118;5;Gerald Diaz;51;Married;Male;70000,00;5;5;Bachelors;Professional;1;3;2023-08-20;10+ Miles
25119;4;Deanna Lopez;50;Married;Female;110000,00;1;0;Graduate Degree;Management;1;1;2022-10-02;1-2 Miles
25120;4;Heidi Rodriguez;44;Single;Female;110000,00;1;0;Graduate Degree;Management;0;1;2022-09-28;2-5 Miles
25121;25;Clarence Yang;49;Married;Male;110000,00;1;0;Graduate Degree;Management;1;1;2022-10-26;2-5 Miles
25122;32;Susan Zhao;46;Single;Female;80000,00;5;5;Graduate Degree;Management;1;2;2023-11-27;0-1 Miles
25123;2;Sharon Simpson;52;Married;Female;80000,00;5;5;Graduate Degree;Management;1;3;2023-09-11;0-1 Miles
25124;6;Keith Xu;46;Single;Male;80000,00;5;5;Graduate Degree;Management;1;3;2023-05-26;0-1 Miles
25125;36;Randy Wang;52;Married;Male;80000,00;5;5;Bachelors;Professional;1;3;2023-09-25;0-1 Miles
25126;7;Shane Suri;47;Married;Male;90000,00;0;0;Bachelors;Professional;1;0;2022-11-05;2-5 Miles
25127;15;Priscilla Deng;52;Single;Female;90000,00;2;0;Bachelors;Professional;0;0;2022-11-07;1-2 Miles
25128;22;Clifford Sai;54;Married;Male;60000,00;3;3;Bachelors;Professional;1;1;2023-08-24;2-5 Miles
25129;17;Allen Raman;48;Single;Male;60000,00;3;3;Bachelors;Professional;0;1;2023-02-21;0-1 Miles
25130;11;Micah Huang;43;Married;Male;70000,00;5;5;Bachelors;Professional;0;4;2023-05-09;10+ Miles
25131;36;Gerald Chandra;53;Married;Male;70000,00;5;5;Bachelors;Professional;1;4;2023-07-21;10+ Miles
25132;33;Lindsey Xie;40;Married;Female;70000,00;5;5;Bachelors;Professional;0;4;2023-09-17;10+ Miles
25133;11;Kristine Gutierrez;50;Single;Female;70000,00;0;0;Bachelors;Professional;1;1;2022-11-06;5-10 Miles
25134;17;Brett Rodriguez;51;Married;Male;80000,00;5;5;Bachelors;Professional;1;4;2023-12-13;1-2 Miles
25135;39;Kelvin Zhao;51;Single;Male;80000,00;5;5;Bachelors;Professional;1;4;2023-12-02;1-2 Miles
25136;39;Ruben Diaz;45;Single;Male;80000,00;5;5;Bachelors;Professional;1;4;2023-04-05;1-2 Miles
25137;27;Nina Raje;50;Married;Female;80000,00;5;5;Bachelors;Professional;1;4;2024-01-21;0-1 Miles
25138;19;Seth Russell;50;Married;Male;80000,00;5;5;Bachelors;Professional;1;4;2022-11-10;1-2 Miles
25139;20;Carlos Short;49;Married;Male;60000,00;3;3;Bachelors;Professional;0;2;2023-10-18;0-1 Miles
25140;26;Toni Lopez;55;Married;Female;60000,00;3;3;Bachelors;Professional;1;2;2023-11-20;5-10 Miles
25141;251;Walter Gutierrez;45;Single;Male;20000,00;0;0;Partial High School;Manual;1;2;2023-05-10;1-2 Miles
25142;197;Regina Ray;44;Single;Female;30000,00;0;0;Partial College;Clerical;1;1;2023-04-04;2-5 Miles
25143;190;Destiny Henderson;45;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-12-05;0-1 Miles
25144;144;Johnathan Fernandez;45;Single;Male;30000,00;0;0;Partial College;Clerical;1;1;2023-09-17;2-5 Miles
25145;171;Clayton Yang;44;Single;Male;30000,00;0;0;Partial College;Clerical;1;1;2023-06-21;2-5 Miles
25146;552;Carson Gonzales;66;Married;Male;60000,00;3;1;Partial High School;Skilled Manual;1;3;2023-01-31;10+ Miles
25147;68;Samantha Brown;62;Married;Female;60000,00;2;0;High School;Professional;1;2;2023-07-31;5-10 Miles
25148;307;Ryan Simmons;61;Married;Male;60000,00;2;0;High School;Professional;0;2;2023-02-28;1-2 Miles
25149;632;Samantha Griffin;61;Married;Female;60000,00;2;0;High School;Professional;1;2;2023-11-30;5-10 Miles
25150;337;Xavier Jones;56;Single;Male;80000,00;2;1;Bachelors;Management;1;1;2023-05-06;2-5 Miles
25151;329;Jasmine Washington;63;Single;Female;80000,00;2;0;Partial High School;Skilled Manual;0;2;2023-11-02;1-2 Miles
25152;331;Maria Sanders;46;Single;Female;60000,00;2;0;High School;Professional;1;2;2023-03-17;5-10 Miles
25153;632;Ryan Coleman;54;Single;Male;100000,00;4;1;Bachelors;Management;0;4;2023-10-02;0-1 Miles
25154;301;Clinton Serrano;48;Married;Male;110000,00;2;2;Bachelors;Management;1;3;2023-12-23;2-5 Miles
25155;311;Theresa Alonso;43;Single;Female;110000,00;3;2;Bachelors;Management;1;4;2023-05-29;2-5 Miles
25156;336;Catherine Peterson;53;Single;Female;130000,00;1;1;Graduate Degree;Management;0;4;2023-02-11;0-1 Miles
25157;66;Destiny Miller;55;Single;Female;80000,00;4;3;Bachelors;Management;1;1;2023-07-03;2-5 Miles
25158;611;Stephanie Long;55;Married;Female;90000,00;5;5;Partial College;Professional;1;3;2023-09-04;0-1 Miles
25159;637;Katelyn Cooper;54;Single;Female;100000,00;5;2;Partial College;Professional;1;0;2023-09-24;2-5 Miles
25160;642;Mackenzie Stewart;43;Single;Female;100000,00;5;2;Partial College;Professional;1;1;2023-06-15;2-5 Miles
25161;343;Isabella Flores;49;Married;Female;130000,00;3;2;Bachelors;Management;1;3;2023-05-25;0-1 Miles
25162;374;Bryan Morris;49;Single;Male;160000,00;1;1;Bachelors;Management;0;3;2023-05-14;0-1 Miles
25163;334;Natalie Griffin;63;Married;Female;70000,00;3;2;Partial College;Professional;1;0;2023-05-17;5-10 Miles
25164;301;Isaac Parker;62;Married;Male;70000,00;3;2;Partial College;Professional;0;1;2023-05-18;0-1 Miles
25165;298;Ashley Brown;63;Married;Female;70000,00;4;3;Partial College;Professional;1;0;2023-12-16;0-1 Miles
25166;345;Miguel Jenkins;63;Single;Male;70000,00;4;3;Partial College;Professional;1;0;2023-09-25;5-10 Miles
25167;358;Elijah Hughes;62;Married;Male;80000,00;3;0;Partial College;Professional;0;1;2023-11-20;0-1 Miles
25168;299;Micheal Hernandez;64;Married;Male;80000,00;2;0;Partial High School;Skilled Manual;1;2;2023-08-23;5-10 Miles
25169;352;Angel Peterson;84;Single;Male;130000,00;1;2;Graduate Degree;Management;0;3;2023-05-22;0-1 Miles
25170;618;Logan Walker;50;Married;Male;90000,00;0;0;Partial College;Professional;1;1;2023-10-18;10+ Miles
25171;543;Christopher Rodriguez;50;Married;Male;90000,00;0;0;Partial College;Professional;1;1;2023-04-26;10+ Miles
25172;348;Evan Gray;55;Married;Male;130000,00;3;2;Bachelors;Management;1;4;2023-06-19;0-1 Miles
25173;54;Melissa Stewart;57;Married;Female;80000,00;5;4;Partial College;Professional;1;2;2023-06-18;5-10 Miles
25174;491;Monica Smith;56;Married;Female;90000,00;5;4;Partial College;Professional;1;4;2023-05-24;5-10 Miles
25175;618;Nathan Chen;56;Single;Male;100000,00;1;2;Partial College;Professional;1;3;2023-05-14;5-10 Miles
25176;347;Edward Flores;57;Single;Male;130000,00;1;2;Bachelors;Management;0;4;2023-09-24;0-1 Miles
25177;49;Alberto Gomez;46;Married;Male;70000,00;5;4;Partial College;Professional;1;3;2024-01-25;5-10 Miles
25178;614;Jasmine Kelly;52;Married;Female;80000,00;5;4;Partial College;Professional;1;3;2024-01-05;1-2 Miles
25179;614;Miguel Thompson;58;Married;Male;80000,00;5;4;Partial College;Professional;1;3;2023-09-25;5-10 Miles
25180;626;Ana Simmons;58;Single;Female;90000,00;4;3;High School;Professional;1;1;2023-05-21;5-10 Miles
25181;547;Jesse Torres;58;Married;Male;90000,00;4;3;High School;Professional;1;1;2023-03-04;5-10 Miles
25182;548;Natalie Simmons;52;Married;Female;90000,00;4;3;High School;Professional;1;2;2023-06-20;1-2 Miles
25183;637;Michael Thomas;58;Married;Male;90000,00;4;3;High School;Professional;1;2;2023-06-14;1-2 Miles
25184;310;Peter Tang;58;Single;Male;110000,00;1;3;Partial College;Professional;1;4;2023-05-11;5-10 Miles
25185;355;Jade Reed;57;Single;Female;130000,00;1;3;Bachelors;Management;0;3;2023-05-14;2-5 Miles
25186;369;Angelica Coleman;63;Married;Female;80000,00;3;2;Partial College;Professional;1;1;2023-05-15;5-10 Miles
25187;546;Sydney Scott;83;Married;Female;50000,00;2;0;Graduate Degree;Management;1;2;2024-01-21;5-10 Miles
25188;66;Kevin Li;83;Married;Male;40000,00;3;0;Partial College;Professional;1;2;2023-05-02;5-10 Miles
25189;611;Aidan Hayes;72;Married;Male;50000,00;2;0;Graduate Degree;Management;1;2;2024-01-01;5-10 Miles
25190;553;Allison Morris;83;Married;Female;60000,00;2;0;Graduate Degree;Management;1;2;2023-09-13;5-10 Miles
25191;339;Austin Gonzales;83;Single;Male;120000,00;1;3;Graduate Degree;Management;0;4;2023-05-20;2-5 Miles
25192;612;Janet Gill;58;Single;Female;90000,00;4;3;High School;Professional;1;3;2023-05-12;5-10 Miles
25193;626;Stephanie Howard;53;Single;Female;90000,00;4;3;High School;Professional;1;4;2023-06-03;5-10 Miles
25194;548;Jada Bell;65;Single;Female;70000,00;3;0;Partial High School;Skilled Manual;1;2;2023-07-02;5-10 Miles
25195;311;Alexandra Wilson;64;Single;Female;70000,00;3;0;Partial High School;Skilled Manual;0;2;2023-08-12;1-2 Miles
25196;52;Aaron Yang;53;Married;Male;60000,00;2;0;High School;Professional;1;2;2023-11-06;5-10 Miles
25197;385;Kyle Perry;65;Married;Male;60000,00;2;0;High School;Professional;1;2;2023-05-12;5-10 Miles
25198;347;Michelle Ramirez;59;Married;Female;60000,00;2;0;Partial High School;Skilled Manual;1;2;2023-03-21;5-10 Miles
25199;316;Kyle Griffin;66;Married;Male;60000,00;3;0;Graduate Degree;Management;1;2;2023-03-13;5-10 Miles
25200;641;Nathan Williams;66;Married;Male;40000,00;3;0;Partial College;Professional;1;2;2023-12-25;5-10 Miles
25201;314;Hunter Gonzalez;62;Married;Male;40000,00;3;0;Partial College;Professional;1;2;2023-10-21;5-10 Miles
25202;545;Jonathan King;67;Single;Male;40000,00;3;0;Partial College;Professional;1;2;2023-11-15;5-10 Miles
25203;298;Caroline Wood;68;Single;Female;40000,00;3;0;Partial College;Professional;0;2;2023-03-13;1-2 Miles
25204;374;Kelly Barnes;68;Single;Female;40000,00;4;0;Partial College;Professional;0;2;2023-03-18;1-2 Miles
25205;300;John Jones;64;Single;Male;30000,00;4;0;High School;Professional;1;2;2023-10-31;5-10 Miles
25206;334;Ryan Bryant;64;Single;Male;30000,00;4;0;High School;Professional;1;2;2023-04-01;5-10 Miles
25207;634;Destiny Moore;70;Single;Female;30000,00;4;0;High School;Professional;1;2;2023-05-07;5-10 Miles
25208;316;Daniel Taylor;69;Single;Male;30000,00;4;0;High School;Professional;1;2;2023-05-21;5-10 Miles
25209;63;Emma Walker;69;Single;Female;30000,00;4;0;High School;Professional;0;2;2023-07-25;1-2 Miles
25210;20;Kathryn Xu;49;Married;Female;60000,00;4;4;Bachelors;Professional;1;2;2023-06-08;5-10 Miles
25211;8;Diane Torres;54;Married;Female;60000,00;4;4;Bachelors;Professional;1;3;2023-10-21;10+ Miles
25212;35;Alberto Ruiz;56;Married;Male;60000,00;5;5;Bachelors;Professional;1;1;2023-11-15;5-10 Miles
25213;28;Cheryl Gutierrez;55;Single;Female;70000,00;0;0;Bachelors;Professional;1;1;2022-11-11;5-10 Miles
25214;28;Roger Chander;56;Single;Male;70000,00;0;0;Bachelors;Professional;0;1;2022-11-27;5-10 Miles
25215;32;Natalie Gonzalez;50;Single;Female;70000,00;0;0;Bachelors;Professional;0;1;2022-11-04;0-1 Miles
25216;29;Rachael Raman;50;Single;Female;70000,00;0;0;Bachelors;Professional;0;1;2023-09-05;5-10 Miles
25217;20;Byron Martin;51;Married;Male;80000,00;5;5;Bachelors;Professional;0;4;2023-04-25;0-1 Miles
25218;34;Christy Sun;51;Married;Female;90000,00;2;2;Bachelors;Professional;1;0;2022-11-11;0-1 Miles
25219;13;Karla Lal;52;Married;Female;90000,00;4;4;Bachelors;Professional;0;0;2023-04-06;0-1 Miles
25220;21;Emily Anderson;52;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-03-10;5-10 Miles
25221;11;Erica Zhu;58;Single;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2022-11-18;5-10 Miles
25222;36;Tamara Kumar;52;Single;Female;60000,00;1;0;Partial College;Skilled Manual;0;1;2022-10-28;0-1 Miles
25223;18;Armando Ortega;53;Single;Male;110000,00;0;0;Graduate Degree;Management;0;3;2023-03-27;1-2 Miles
25224;3;Keith Kumar;54;Single;Male;70000,00;0;0;Bachelors;Professional;0;1;2023-04-02;5-10 Miles
25225;29;Alicia Yuan;54;Single;Female;70000,00;0;0;Bachelors;Professional;1;1;2022-12-07;5-10 Miles
25226;4;Robert Kumar;53;Single;Male;70000,00;0;0;Bachelors;Professional;1;1;2022-12-22;5-10 Miles
25227;6;Jaime Gutierrez;42;Single;Male;80000,00;5;5;Bachelors;Professional;1;4;2023-10-08;1-2 Miles
25228;12;Brad Ashe;49;Single;Male;70000,00;0;0;Bachelors;Professional;1;1;2022-12-22;5-10 Miles
25229;16;Autumn Zhou;55;Single;Female;70000,00;0;0;Bachelors;Professional;1;1;2022-12-17;5-10 Miles
25230;32;Sophia Carter;54;Single;Female;70000,00;0;0;Bachelors;Professional;0;1;2023-05-13;5-10 Miles
25231;19;Olivia Moore;60;Single;Female;90000,00;1;0;Bachelors;Professional;0;1;2022-12-11;2-5 Miles
25232;22;Kellie Blanco;60;Married;Female;100000,00;5;0;Bachelors;Professional;1;1;2024-01-23;10+ Miles
25233;40;Nathaniel Ward;60;Married;Male;100000,00;4;0;Bachelors;Professional;1;1;2023-07-11;10+ Miles
25234;31;Monica Patel;50;Single;Female;70000,00;0;0;Bachelors;Professional;1;2;2022-12-20;5-10 Miles
25235;4;Monique Torres;56;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2022-12-10;5-10 Miles
25236;9;Lance Martin;57;Single;Male;70000,00;5;4;Bachelors;Professional;1;2;2023-09-23;5-10 Miles
25237;26;Roger Sun;46;Married;Male;70000,00;5;4;Partial College;Skilled Manual;1;2;2024-01-17;5-10 Miles
25238;17;Kristopher Madan;57;Married;Male;70000,00;5;4;Partial College;Skilled Manual;1;2;2023-06-06;0-1 Miles
25239;40;Isabella Barnes;57;Married;Female;70000,00;5;4;Partial College;Skilled Manual;1;2;2023-09-27;0-1 Miles
25240;19;Ross Rana;52;Married;Male;70000,00;5;4;Partial College;Skilled Manual;1;3;2022-12-23;5-10 Miles
25241;32;Aaron Powell;60;Married;Male;90000,00;2;0;Bachelors;Professional;1;1;2023-06-19;5-10 Miles
25242;11;Susan Hu;55;Single;Female;90000,00;2;0;Bachelors;Management;0;1;2022-12-12;2-5 Miles
25243;28;Tonya Rai;61;Single;Female;100000,00;4;0;Bachelors;Management;1;2;2022-12-14;1-2 Miles
25244;4;Jay Weber;62;Single;Male;70000,00;1;0;Partial College;Skilled Manual;1;1;2023-03-03;5-10 Miles
25245;2;Francis Gutierrez;83;Single;Male;30000,00;2;0;Partial College;Clerical;0;2;2023-08-15;0-1 Miles
25246;32;Warren Lal;83;Married;Male;40000,00;2;0;Bachelors;Management;1;1;2023-11-09;5-10 Miles
25247;31;Lindsay Nara;53;Married;Female;70000,00;5;4;Partial College;Skilled Manual;1;3;2023-11-27;10+ Miles
25248;38;Denise Madan;59;Married;Female;70000,00;5;4;Partial College;Skilled Manual;1;3;2023-11-21;10+ Miles
25249;4;Alexandra Watson;61;Single;Female;70000,00;1;0;Partial College;Skilled Manual;0;1;2021-01-02;0-1 Miles
25250;23;Anthony Walker;62;Single;Male;70000,00;1;0;Partial College;Skilled Manual;0;1;2021-01-25;0-1 Miles
25251;24;Toni Rodriguez;56;Single;Female;70000,00;1;0;Partial College;Skilled Manual;1;1;2023-12-03;5-10 Miles
25252;2;Warren Zhang;63;Single;Male;80000,00;1;0;Partial College;Skilled Manual;0;1;2021-01-17;0-1 Miles
25253;618;Ryan Miller;43;Married;Male;30000,00;0;0;High School;Skilled Manual;1;2;2023-03-19;5-10 Miles
25254;612;Krystal She;43;Single;Female;30000,00;0;0;High School;Skilled Manual;1;2;2023-07-31;5-10 Miles
25255;360;Logan Lal;44;Married;Male;40000,00;0;0;High School;Skilled Manual;1;2;2023-08-07;5-10 Miles
25256;65;Eric Hill;44;Married;Male;40000,00;0;0;High School;Skilled Manual;1;2;2023-02-27;5-10 Miles
25257;307;Harold Sanchez;38;Married;Male;30000,00;0;0;High School;Skilled Manual;1;2;2023-07-06;5-10 Miles
25258;310;Micheal Vazquez;38;Married;Male;30000,00;0;0;High School;Skilled Manual;1;2;2023-08-21;5-10 Miles
25259;641;Ethan Thomas;39;Married;Male;30000,00;0;0;High School;Skilled Manual;0;2;2023-04-13;0-1 Miles
25260;648;Dalton Howard;40;Single;Male;40000,00;0;0;High School;Skilled Manual;1;2;2023-08-31;5-10 Miles
25261;326;Eduardo Phillips;40;Married;Male;40000,00;0;0;High School;Skilled Manual;1;2;2023-03-25;5-10 Miles
25262;36;Andre Chandra;80;Married;Male;40000,00;2;0;Bachelors;Management;0;2;2023-12-13;0-1 Miles
25263;12;Audrey Carlson;80;Single;Female;40000,00;2;0;Bachelors;Management;1;2;2023-09-08;5-10 Miles
25264;298;Wyatt Bryant;42;Single;Male;40000,00;0;0;High School;Skilled Manual;1;2;2023-10-22;5-10 Miles
25265;50;Hannah Smith;40;Single;Female;30000,00;0;0;Partial High School;Clerical;0;2;2023-03-19;5-10 Miles
25266;31;Kari Suri;80;Single;Female;30000,00;2;0;Partial College;Clerical;0;2;2023-07-05;5-10 Miles
25267;6;Arthur Malhotra;80;Married;Male;40000,00;2;0;Bachelors;Management;1;2;2023-03-23;5-10 Miles
25268;15;Jaime Andersen;80;Married;Male;60000,00;2;0;Graduate Degree;Management;0;1;2023-09-21;0-1 Miles
